book_id,genres
3635,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'young-adult']"
4046,"['comics', 'fiction', 'graphic-novels', 'art']"
220,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
3185,"['young-adult', 'fantasy', 'paranormal', 'romance']"
846,"['classics', 'fiction', 'science-fiction', 'fantasy', 'philosophy']"
1359,"['fantasy', 'young-adult', 'fiction']"
98,"['fiction', 'mystery', 'thriller', 'crime', 'suspense', 'contemporary']"
1081,"['historical-fiction', 'fiction']"
4206,"['fiction', 'fantasy', 'classics', 'books', 'comics']"
2623,"['fantasy', 'young-adult', 'fiction']"
673,"['fiction', 'contemporary', 'romance']"
3110,"['manga', 'comics', 'fantasy', 'graphic-novels', 'fiction', 'young-adult']"
3157,"['fantasy', 'young-adult', 'fiction']"
1619,"['fantasy', 'young-adult', 'romance', 'paranormal', 'fiction']"
8978,"['comics', 'graphic-novels', 'fiction']"
3677,"['fantasy', 'young-adult', 'romance', 'fiction']"
953,"['fantasy', 'fiction', 'horror', 'science-fiction']"
4432,"['graphic-novels', 'comics', 'horror', 'fiction', 'science-fiction']"
568,"['comics', 'graphic-novels', 'fiction', 'fantasy', 'classics']"
749,"['fiction', 'historical-fiction', 'contemporary']"
7005,"['romance', 'contemporary', 'chick-lit', 'suspense', 'fiction']"
8058,"['romance', 'contemporary', 'chick-lit', 'suspense', 'fiction']"
6141,"['fantasy', 'fiction', 'young-adult', 'classics']"
1029,"['graphic-novels', 'comics', 'fantasy', 'science-fiction', 'fiction', 'romance']"
3665,"['young-adult', 'mystery', 'romance', 'contemporary', 'fiction', 'chick-lit']"
2884,"['young-adult', 'fantasy', 'science-fiction', 'romance', 'paranormal', 'fiction']"
1951,"['young-adult', 'paranormal', 'fantasy', 'romance', 'mystery', 'fiction', 'thriller', 'horror']"
858,"['science-fiction', 'fantasy', 'young-adult', 'fiction']"
3759,"['fantasy', 'paranormal', 'romance', 'fiction', 'mystery']"
6583,"['business', 'biography', 'nonfiction', 'memoir', 'sports']"
864,"['historical-fiction', 'romance', 'fiction', 'fantasy']"
1106,"['christian', 'fiction', 'religion', 'classics', 'fantasy', 'philosophy', 'spirituality', 'nonfiction']"
3526,"['fantasy', 'young-adult', 'fiction']"
1480,"['fantasy', 'young-adult', 'fiction']"
4303,"['fantasy', 'fiction', 'young-adult']"
68,"['young-adult', 'fiction', 'contemporary', 'romance', 'classics']"
2887,"['fantasy', 'paranormal', 'fiction', 'romance']"
5376,"['history', 'nonfiction', 'classics', 'philosophy']"
4943,"['fiction', 'classics', 'romance', 'historical-fiction']"
1399,"['fantasy', 'young-adult', 'fiction']"
4773,"['fantasy', 'fiction', 'young-adult']"
2095,"['fiction', 'classics', 'poetry', 'fantasy']"
1552,"['historical-fiction', 'fiction', 'classics']"
1429,"['fantasy', 'fiction']"
3673,"['fantasy', 'paranormal', 'fiction']"
5513,"['romance', 'contemporary', 'chick-lit', 'fiction']"
1656,"['nonfiction', 'memoir', 'biography', 'classics']"
4869,"['fiction', 'fantasy', 'classics']"
2535,"['fiction', 'historical-fiction', 'contemporary']"
3952,"['historical-fiction', 'fiction', 'history', 'contemporary', 'classics']"
3174,"['fantasy', 'fiction']"
723,"['fiction', 'travel', 'contemporary', 'historical-fiction', 'crime']"
103,"['classics', 'fiction', 'historical-fiction', 'romance']"
153,"['fantasy', 'young-adult', 'paranormal', 'romance', 'fiction']"
5576,"['fantasy', 'paranormal', 'fiction', 'romance']"
796,"['romance', 'contemporary', 'fiction', 'chick-lit']"
4281,"['paranormal', 'romance', 'fantasy']"
3378,"['fantasy', 'paranormal', 'romance', 'fiction']"
311,"['fiction', 'historical-fiction', 'romance', 'classics']"
3199,"['romance', 'contemporary']"
1256,"['historical-fiction', 'fiction']"
1572,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'horror']"
1472,"['fantasy', 'young-adult', 'romance', 'fiction']"
2655,"['science-fiction', 'graphic-novels', 'fiction', 'comics', 'young-adult', 'fantasy']"
6051,"['young-adult', 'mystery', 'romance', 'contemporary', 'fiction', 'chick-lit']"
373,"['fantasy', 'fiction', 'classics', 'young-adult']"
5847,"['manga', 'fantasy', 'graphic-novels', 'historical-fiction', 'comics', 'young-adult', 'horror', 'paranormal', 'fiction']"
1604,"['young-adult', 'poetry', 'fiction', 'contemporary', 'romance']"
1781,"['fiction', 'fantasy']"
1932,"['paranormal', 'romance', 'fantasy', 'fiction']"
437,"['historical-fiction', 'fiction']"
1782,"['fantasy', 'young-adult', 'paranormal', 'romance', 'fiction']"
412,"['nonfiction', 'self-help', 'psychology', 'christian']"
750,"['young-adult', 'paranormal', 'fantasy', 'romance', 'science-fiction', 'fiction']"
3325,"['fantasy', 'fiction', 'mystery', 'science-fiction']"
3770,"['science-fiction', 'young-adult', 'romance', 'fiction', 'fantasy', 'thriller']"
6977,"['fantasy', 'young-adult', 'romance', 'paranormal', 'fiction']"
325,"['fiction', 'classics', 'contemporary', 'historical-fiction']"
8569,"['paranormal', 'romance', 'fantasy']"
1100,"['fiction', 'historical-fiction', 'thriller', 'classics', 'mystery', 'contemporary']"
5017,"['paranormal', 'romance', 'fantasy']"
5902,"['paranormal', 'romance', 'fantasy']"
1863,"['fantasy', 'young-adult', 'fiction', 'romance']"
2269,"['fantasy', 'fiction', 'science-fiction']"
2672,"['poetry', 'nonfiction', 'contemporary', 'romance']"
1505,"['young-adult', 'fantasy', 'science-fiction', 'romance', 'paranormal', 'fiction']"
2382,"['fantasy', 'fiction']"
1368,"['fantasy', 'fiction', 'religion', 'science-fiction']"
528,"['fantasy', 'fiction']"
54,"['science-fiction', 'fiction', 'fantasy', 'classics']"
2507,"['historical-fiction', 'romance', 'fiction', 'history', 'young-adult', 'contemporary', 'chick-lit']"
725,"['fantasy', 'fiction', 'horror', 'science-fiction', 'thriller']"
6527,"['graphic-novels', 'comics', 'fantasy', 'science-fiction', 'fiction', 'romance']"
3658,"['fantasy', 'classics', 'fiction', 'romance', 'books', 'history']"
1909,"['historical-fiction', 'fiction']"
1657,"['fiction', 'classics', 'contemporary', 'philosophy']"
2306,"['fantasy', 'paranormal', 'fiction', 'romance']"
532,"['comics', 'graphic-novels', 'fiction', 'crime', 'fantasy']"
3292,"['mystery', 'fiction', 'classics', 'crime', 'historical-fiction', 'thriller', 'books', 'suspense']"
5071,"['fiction', 'fantasy', 'poetry', 'classics']"
3441,"['fantasy', 'young-adult', 'paranormal', 'romance', 'fiction']"
4336,"['fiction', 'classics', 'fantasy', 'philosophy']"
1230,"['fantasy', 'fiction']"
1623,"['comics', 'graphic-novels', 'fiction', 'mystery', 'crime']"
612,"['fantasy', 'fiction', 'horror', 'science-fiction', 'thriller']"
1952,"['fantasy', 'young-adult', 'fiction']"
1287,"['fiction', 'classics', 'mystery']"
4761,"['young-adult', 'paranormal', 'fantasy', 'romance']"
561,"['fantasy', 'fiction', 'classics', 'young-adult']"
861,"['romance', 'contemporary', 'young-adult', 'fiction', 'chick-lit']"
8918,"['romance', 'contemporary', 'chick-lit', 'suspense']"
888,"['fiction', 'classics', 'fantasy', 'art', 'young-adult']"
137,"['historical-fiction', 'romance', 'fantasy', 'fiction']"
3177,"['fantasy', 'young-adult', 'fiction']"
1198,"['fiction', 'contemporary']"
2579,"['memoir', 'nonfiction', 'fiction', 'biography', 'contemporary']"
808,"['historical-fiction', 'fiction', 'young-adult', 'graphic-novels', 'fantasy', 'mystery']"
937,"['fantasy', 'young-adult', 'fiction', 'science-fiction', 'classics']"
1412,"['fantasy', 'fiction']"
4150,"['mystery', 'fiction', 'crime', 'thriller']"
806,"['fantasy', 'fiction', 'horror', 'science-fiction']"
2748,"['romance', 'contemporary']"
6537,"['fantasy', 'fiction', 'young-adult']"
9067,"['fantasy', 'romance', 'paranormal']"
642,"['historical-fiction', 'fiction', 'romance', 'fantasy']"
6902,"['religion', 'nonfiction', 'self-help', 'spirituality', 'philosophy', 'christian']"
1595,"['biography', 'nonfiction', 'history', 'memoir']"
140,"['fiction', 'mystery', 'thriller', 'crime', 'suspense', 'contemporary']"
989,"['fiction', 'thriller', 'mystery', 'crime', 'suspense', 'historical-fiction']"
2780,"['fantasy', 'young-adult', 'fiction']"
5991,"['fiction', 'classics', 'travel']"
2409,"['fiction', 'fantasy', 'classics']"
1356,"['fantasy', 'fiction']"
2428,"['young-adult', 'mystery', 'romance', 'contemporary', 'fiction', 'chick-lit']"
515,"['fiction', 'classics', 'romance', 'contemporary']"
3983,"['fantasy', 'fiction', 'young-adult']"
37,"['fantasy', 'classics', 'fiction', 'young-adult', 'christian']"
433,"['romance', 'paranormal', 'fantasy', 'fiction']"
3544,"['graphic-novels', 'comics', 'horror', 'fiction', 'science-fiction']"
2830,"['fiction', 'thriller', 'mystery', 'suspense', 'crime']"
8408,"['paranormal', 'romance', 'fantasy', 'science-fiction', 'fiction']"
679,"['classics', 'fiction', 'poetry', 'young-adult']"
1784,"['classics', 'poetry', 'horror', 'fiction', 'mystery']"
1331,"['fiction', 'poetry', 'contemporary', 'comics', 'graphic-novels', 'nonfiction', 'classics', 'young-adult', 'books']"
2434,"['manga', 'historical-fiction', 'graphic-novels', 'comics', 'fiction', 'romance', 'fantasy']"
599,"['science-fiction', 'fiction', 'fantasy', 'classics']"
196,"['fiction', 'classics', 'contemporary', 'thriller', 'mystery', 'crime', 'books', 'suspense', 'psychology', 'philosophy', 'horror']"
1964,"['fantasy', 'fiction']"
3424,"['young-adult', 'paranormal', 'fantasy', 'romance']"
4593,"['fantasy', 'fiction', 'young-adult']"
803,"['manga', 'fantasy', 'graphic-novels', 'romance', 'young-adult', 'comics', 'fiction']"
3576,"['romance', 'young-adult', 'contemporary', 'fiction']"
2772,"['historical-fiction', 'fiction']"
828,"['graphic-novels', 'nonfiction', 'memoir', 'comics', 'biography', 'history']"
2541,"['fantasy', 'classics', 'fiction', 'books', 'history', 'comics', 'historical-fiction']"
661,"['fiction', 'classics']"
2955,"['paranormal', 'romance', 'fantasy', 'fiction']"
3563,"['fantasy', 'young-adult', 'romance', 'fiction']"
5399,"['nonfiction', 'classics', 'history', 'memoir']"
489,"['poetry', 'philosophy', 'classics', 'fiction', 'spirituality', 'religion', 'self-help']"
3405,"['romance', 'sports', 'contemporary', 'fiction', 'chick-lit']"
6205,"['romance', 'contemporary']"
262,"['fiction', 'mystery', 'contemporary', 'chick-lit', 'thriller', 'suspense', 'crime', 'romance']"
3772,"['historical-fiction', 'fiction', 'classics']"
759,"['young-adult', 'fantasy', 'paranormal', 'romance', 'fiction']"
6739,"['romance', 'contemporary', 'suspense', 'mystery', 'chick-lit', 'fiction']"
4959,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'science-fiction', 'thriller']"
1925,"['fiction', 'christian', 'fantasy', 'thriller', 'religion', 'suspense', 'spirituality']"
8854,"['christian', 'historical-fiction', 'fiction', 'romance', 'religion']"
3078,"['fantasy', 'fiction', 'classics']"
4889,"['fantasy', 'paranormal']"
4805,"['paranormal', 'romance', 'fantasy']"
6642,"['graphic-novels', 'horror', 'comics', 'fantasy', 'fiction', 'paranormal']"
1673,"['romance', 'contemporary', 'fiction']"
9566,"['comics', 'graphic-novels', 'fiction']"
2783,"['fantasy', 'young-adult', 'fiction']"
1851,"['nonfiction', 'science', 'history', 'biography']"
9076,"['religion', 'nonfiction', 'spirituality', 'christian']"
2480,"['fantasy', 'fiction', 'young-adult']"
3984,"['paranormal', 'romance', 'fantasy', 'fiction']"
7368,"['fantasy', 'romance', 'fiction']"
3731,"['fantasy', 'young-adult', 'fiction']"
1456,"['fantasy', 'young-adult', 'fiction']"
4105,"['paranormal', 'romance', 'fantasy', 'fiction']"
4751,"['young-adult', 'science-fiction', 'fantasy', 'fiction', 'horror', 'paranormal', 'romance']"
1346,"['fantasy', 'fiction']"
2260,"['fiction', 'classics', 'fantasy', 'young-adult']"
4781,"['paranormal', 'romance', 'fantasy', 'fiction']"
1099,"['philosophy', 'nonfiction', 'religion', 'classics', 'spirituality', 'poetry', 'self-help']"
7947,"['christian', 'nonfiction', 'religion', 'classics', 'history']"
1852,"['young-adult', 'poetry', 'fiction', 'contemporary', 'romance']"
755,"['fantasy', 'fiction', 'science-fiction']"
9945,"['romance', 'contemporary']"
126,"['fiction', 'fantasy', 'classics', 'books', 'young-adult', 'science', 'religion']"
1047,"['fiction', 'young-adult', 'fantasy']"
3015,"['romance', 'young-adult', 'contemporary', 'fiction']"
1292,"['horror', 'fiction', 'fantasy', 'paranormal', 'thriller', 'classics', 'suspense']"
1142,"['fiction', 'science-fiction', 'historical-fiction', 'thriller', 'fantasy']"
1562,"['romance', 'contemporary', 'fiction', 'young-adult', 'chick-lit']"
4248,"['fantasy', 'young-adult', 'paranormal', 'romance', 'fiction']"
2712,"['young-adult', 'paranormal', 'fantasy', 'romance']"
2459,"['cookbooks', 'nonfiction', 'classics']"
3902,"['paranormal', 'romance', 'fantasy']"
2082,"['religion', 'nonfiction', 'classics', 'philosophy', 'spirituality', 'history']"
5098,"['romance', 'contemporary', 'suspense', 'thriller', 'mystery']"
1541,"['fantasy', 'young-adult', 'romance', 'paranormal', 'fiction']"
3248,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'young-adult', 'art', 'historical-fiction']"
3189,"['paranormal', 'romance', 'fantasy', 'fiction']"
910,"['science-fiction', 'fiction', 'fantasy', 'science', 'books']"
742,"['science-fiction', 'fiction', 'fantasy', 'young-adult']"
2978,"['fantasy', 'fiction']"
890,"['science-fiction', 'fiction', 'classics', 'fantasy']"
3662,"['classics', 'fiction', 'fantasy', 'romance']"
7160,"['young-adult', 'fantasy', 'paranormal', 'romance']"
5638,"['romance', 'contemporary', 'suspense', 'chick-lit', 'fiction']"
2470,"['fantasy', 'fiction', 'mystery', 'science-fiction']"
540,"['classics', 'fiction', 'young-adult', 'historical-fiction']"
216,"['fiction', 'contemporary']"
4320,"['historical-fiction', 'christian', 'fiction', 'romance']"
1924,"['fantasy', 'fiction', 'science-fiction']"
2627,['nonfiction']
4255,"['fantasy', 'young-adult', 'romance', 'fiction']"
506,"['young-adult', 'romance', 'fantasy', 'fiction', 'science-fiction', 'chick-lit']"
1857,"['fantasy', 'young-adult', 'fiction', 'romance']"
812,"['romance', 'contemporary', 'young-adult', 'chick-lit', 'fiction']"
4440,"['fantasy', 'romance', 'fiction']"
2611,"['fantasy', 'young-adult', 'fiction']"
327,"['young-adult', 'science-fiction', 'romance', 'fantasy', 'fiction']"
1122,"['young-adult', 'fantasy', 'romance', 'paranormal', 'fiction']"
5170,"['romance', 'sports', 'contemporary', 'chick-lit']"
7883,"['graphic-novels', 'comics', 'fantasy', 'fiction', 'horror', 'art']"
4806,"['fantasy', 'fiction']"
2665,"['romance', 'contemporary', 'young-adult', 'chick-lit']"
1792,"['fiction', 'historical-fiction', 'contemporary']"
9028,"['fantasy', 'fiction', 'young-adult']"
270,"['classics', 'fiction', 'mystery', 'romance', 'historical-fiction', 'thriller', 'suspense']"
317,"['nonfiction', 'classics', 'memoir', 'biography', 'poetry']"
3698,"['poetry', 'classics', 'fiction', 'fantasy', 'young-adult']"
4077,"['romance', 'contemporary', 'suspense', 'chick-lit', 'mystery', 'fiction']"
1722,"['fantasy', 'young-adult', 'fiction']"
2729,"['poetry', 'classics', 'romance', 'fiction']"
6444,"['manga', 'graphic-novels', 'fantasy', 'comics', 'fiction', 'horror', 'mystery', 'young-adult', 'thriller', 'crime']"
5508,"['classics', 'mystery', 'fiction', 'crime', 'historical-fiction']"
2959,"['fantasy', 'young-adult', 'fiction', 'romance', 'historical-fiction']"
3496,"['paranormal', 'romance', 'fantasy', 'fiction']"
6027,"['science-fiction', 'fiction', 'thriller', 'fantasy', 'mystery', 'romance', 'suspense', 'science', 'books', 'young-adult']"
2118,"['fantasy', 'young-adult', 'science-fiction', 'fiction']"
302,"['romance', 'fiction', 'chick-lit', 'contemporary', 'mystery', 'suspense', 'books', 'young-adult', 'thriller']"
1218,"['fiction', 'christian', 'fantasy', 'thriller', 'religion', 'spirituality']"
5510,"['comics', 'graphic-novels', 'fiction']"
5682,"['christian', 'biography', 'nonfiction', 'memoir', 'history', 'religion']"
129,"['classics', 'fiction', 'psychology', 'contemporary']"
5171,"['mystery', 'romance', 'crime', 'fiction', 'suspense', 'science-fiction', 'thriller']"
7945,"['science-fiction', 'graphic-novels', 'comics', 'fiction', 'young-adult', 'fantasy']"
510,"['fantasy', 'fiction']"
722,"['fantasy', 'fiction']"
6145,"['romance', 'sports', 'contemporary', 'chick-lit']"
729,"['science-fiction', 'fiction', 'fantasy', 'horror']"
2975,"['fiction', 'science-fiction', 'classics', 'contemporary']"
1994,"['romance', 'contemporary', 'young-adult', 'chick-lit', 'fiction']"
1880,"['fantasy', 'fiction']"
720,"['manga', 'fantasy', 'graphic-novels', 'comics', 'fiction', 'young-adult', 'paranormal']"
4109,"['romance', 'contemporary', 'young-adult', 'fiction']"
3988,"['fiction', 'classics', 'fantasy']"
5488,"['young-adult', 'fantasy', 'science-fiction', 'romance', 'paranormal', 'fiction']"
218,"['romance', 'contemporary', 'fiction', 'chick-lit']"
3536,"['fantasy', 'young-adult', 'fiction']"
3345,"['young-adult', 'contemporary', 'romance', 'fiction']"
3214,"['fiction', 'thriller', 'suspense', 'mystery']"
7101,"['fantasy', 'paranormal', 'romance', 'fiction']"
362,"['fiction', 'classics', 'christian', 'religion', 'fantasy', 'philosophy', 'spirituality', 'nonfiction']"
1690,"['fantasy', 'fiction', 'mystery', 'paranormal']"
177,"['classics', 'fiction', 'philosophy', 'crime']"
7305,"['historical-fiction', 'fiction', 'young-adult']"
3746,"['romance', 'historical-fiction', 'fiction', 'chick-lit']"
3190,"['thriller', 'fiction', 'mystery', 'suspense', 'crime']"
9141,"['fantasy', 'fiction']"
3154,"['fantasy', 'young-adult', 'fiction']"
4997,"['fantasy', 'paranormal', 'romance', 'fiction']"
4339,"['fantasy', 'young-adult', 'romance', 'paranormal', 'fiction']"
1134,"['romance', 'contemporary', 'fiction', 'chick-lit']"
3330,"['fantasy', 'paranormal', 'fiction', 'romance']"
6214,"['young-adult', 'fiction', 'science-fiction', 'romance', 'fantasy', 'chick-lit']"
1154,"['nonfiction', 'sports', 'business', 'biography', 'history', 'science']"
2614,"['fantasy', 'paranormal', 'romance', 'fiction']"
